Date,T_air,T_water,Discharge
2008-05-22,5.146,4.381,3.770
2008-05-23,7.583,4.852,3.923
2008-05-24,9.667,4.949,4.097
2008-05-25,11.300,4.918,4.584
2008-05-26,11.554,4.710,5.447
2008-05-27,15.800,4.927,6.925
2008-05-28,17.575,4.657,9.347
2008-05-29,15.921,4.947,9.822
2008-05-30,11.179,4.525,10.011
2008-05-31,10.504,4.837,7.383
2008-06-01,13.063,5.549,6.542
2008-06-02,13.883,5.717,6.852
2008-06-03,9.987,5.380,7.208
2008-06-04,8.767,4.936,6.965
2008-06-05,8.921,4.999,6.471
2008-06-06,9.233,5.042,7.597
2008-06-07,6.762,4.720,7.456
2008-06-08,8.987,5.604,6.463
2008-06-09,9.692,5.589,6.365
2008-06-10,10.500,5.805,6.259
2008-06-11,9.204,5.402,5.862
2008-06-12,9.758,5.808,5.775
2008-06-13,5.013,5.178,5.337
2008-06-14,4.854,4.565,4.498
2008-06-15,4.567,4.760,4.004
2008-06-16,7.175,5.610,3.757
2008-06-17,8.258,5.448,4.192
2008-06-18,10.067,6.272,4.403
2008-06-19,13.008,6.870,4.839
2008-06-20,14.033,7.212,5.329
2008-06-21,15.738,7.342,5.708
2008-06-22,17.567,7.639,5.983
2008-06-23,16.492,7.671,6.036
2008-06-24,16.529,7.788,6.074
2008-06-25,18.242,8.353,6.131
2008-06-26,14.921,8.435,5.921
2008-06-27,13.862,7.267,5.116
2008-06-28,14.188,7.848,4.644
2008-06-29,15.317,8.203,5.012
2008-06-30,14.417,8.053,5.148
2008-07-01,14.783,8.319,4.646
2008-07-02,14.183,8.211,4.354
2008-07-03,13.375,7.843,4.188
2008-07-04,10.254,7.795,4.293
2008-07-05,12.767,7.821,3.780
2008-07-06,11.604,7.327,4.212
2008-07-07,8.979,6.956,8.238
2008-07-08,9.829,6.988,5.689
2008-07-09,10.958,7.654,4.796
2008-07-10,14.117,8.285,4.436
2008-07-11,15.008,8.464,4.215
2008-07-12,10.962,8.042,4.819
2008-07-13,7.421,6.720,8.979
2008-07-14,4.758,5.439,7.542
2008-07-15,9.196,7.031,6.386
2008-07-16,13.121,7.897,5.804
2008-07-17,10.717,7.223,5.629
2008-07-18,9.900,6.642,5.119
2008-07-19,13.204,7.846,4.563
2008-07-20,12.342,8.141,4.478
2008-07-21,8.487,6.825,4.473
2008-07-22,5.754,5.884,3.936
2008-07-23,8.283,6.696,3.674
2008-07-24,10.796,7.825,3.487
2008-07-25,13.725,8.374,3.365
2008-07-26,14.192,8.469,3.246
2008-07-27,13.933,8.838,3.228
2008-07-28,14.121,8.945,3.202
2008-07-29,15.004,9.138,3.053
2008-07-30,15.317,8.833,2.800
2008-07-31,16.071,9.341,2.618
2008-08-01,14.321,9.186,3.106
2008-08-02,14.396,9.848,3.503
2008-08-03,15.896,10.389,2.893
2008-08-04,13.854,8.687,2.589
2008-08-05,12.808,8.686,2.355
2008-08-06,14.546,9.699,2.325
2008-08-07,14.729,10.063,2.348
2008-08-08,10.367,8.638,2.991
2008-08-09,9.254,8.137,2.717
2008-08-10,12.817,8.328,2.259
2008-08-11,14.483,9.155,2.133
2008-08-12,14.250,8.372,2.060
2008-08-13,11.121,8.867,1.981
2008-08-14,12.054,9.185,1.899
2008-08-15,7.183,7.320,3.389
2008-08-16,8.008,7.548,3.357
2008-08-17,9.163,7.456,3.026
2008-08-18,12.338,8.417,2.631
2008-08-19,14.004,9.274,2.401
2008-08-20,10.408,8.922,2.351
2008-08-21,13.129,9.173,2.114
2008-08-22,13.046,8.931,2.017
2008-08-23,8.358,7.650,1.952
2008-08-24,8.538,7.489,1.853
2008-08-25,11.071,8.157,1.760
2008-08-26,11.754,8.337,1.701
2008-08-27,12.867,8.782,1.664
2008-08-28,12.508,8.663,1.631
2008-08-29,12.708,8.506,1.594
2008-08-30,13.958,8.964,1.563
2008-08-31,14.696,9.167,1.552
2008-09-01,12.283,8.971,1.606
2008-09-02,13.067,8.803,1.539
2008-09-03,13.008,8.342,1.502
2008-09-04,12.029,8.058,1.571
2008-09-05,13.483,8.825,1.640
2008-09-06,15.388,9.350,1.519
2008-09-07,7.187,7.301,1.726
2008-09-08,9.092,8.097,1.595
2008-09-09,11.942,8.066,1.496
2008-09-10,12.058,8.510,1.582
2008-09-11,14.088,9.245,1.523
2008-09-12,10.671,8.509,1.508
2008-09-13,7.458,7.367,2.187
2008-09-14,3.517,5.776,2.374
2008-09-15,1.908,4.627,1.894
2008-09-16,1.888,4.888,1.725
2008-09-17,4.346,4.867,1.626
2008-09-18,6.650,5.721,1.574
2008-09-19,6.225,6.207,1.577
2008-09-20,5.150,6.014,1.515
2008-09-21,3.083,5.660,1.478
2008-09-22,2.613,4.440,1.440
2008-09-23,3.183,4.978,1.413
2008-09-24,3.796,5.102,1.364
2008-09-25,3.392,4.763,1.333
2008-09-26,4.262,5.489,1.284
2008-09-27,4.042,5.138,1.233
2008-09-28,4.638,5.024,1.180
2008-09-29,5.517,5.397,1.135
2008-09-30,5.908,6.003,1.095
2008-10-01,6.679,6.309,1.043
2008-10-02,5.250,5.498,1.031
2008-10-03,-0.325,3.120,1.168
2008-10-04,-1.325,2.933,1.047
2008-10-05,0.692,2.983,1.032
2008-10-06,6.025,4.736,1.101
2008-10-07,8.288,5.765,1.135
2008-10-08,7.904,5.921,1.094
2008-10-09,6.812,5.273,0.993
2008-10-10,7.796,5.609,0.960
2008-10-11,8.200,5.514,0.941
2008-10-12,8.325,5.406,0.924
2008-10-13,10.525,6.403,0.918
2008-10-14,9.325,6.911,0.916
2008-10-15,8.429,6.320,0.908
2008-10-16,6.971,5.802,0.918
2008-10-17,2.504,4.876,0.928
2008-10-18,4.650,4.360,0.885
2008-10-19,4.679,4.319,0.859
2008-10-20,5.404,4.081,0.836
2008-10-21,7.200,4.834,0.825
2008-10-22,6.058,5.588,0.814
2008-10-23,3.792,5.227,0.810
2008-10-24,6.692,5.187,0.790
2008-10-25,5.258,5.061,0.772
2008-10-26,5.979,4.505,0.755
2008-10-27,6.800,4.647,0.746
2008-10-28,2.458,4.779,0.753
2008-10-29,-0.500,2.982,1.239
2008-10-30,-2.179,2.386,1.161
2008-10-31,0.421,2.894,0.928
2008-11-01,4.396,4.282,0.982
2008-11-02,6.275,4.419,0.900
2008-11-03,6.258,4.069,1.231
2008-11-04,5.004,3.962,1.597
2008-11-05,5.667,3.959,1.519
2008-11-06,2.558,3.193,1.326
2008-11-07,1.938,3.336,1.213
2008-11-08,2.642,3.590,1.102
2008-11-09,2.737,3.271,0.993
2008-11-10,2.867,2.877,0.936
2008-11-11,2.979,2.924,0.901
2008-11-12,0.300,2.642,0.906
2008-11-13,-1.446,2.461,0.880
2008-11-14,-1.679,1.797,0.822
2008-11-15,-1.625,1.437,0.795
2008-11-16,-0.300,1.909,0.785
2008-11-17,-1.329,2.133,0.733
2008-11-18,-2.650,1.437,0.740
2008-11-19,-0.537,2.484,0.736
2008-11-20,-1.004,1.784,0.789
2008-11-21,-1.933,1.057,0.705
2008-11-22,-7.708,0.276,0.478
2008-11-23,-9.387,0.359,0.826
2008-11-24,-7.425,0.431,0.796
2008-11-25,-7.675,0.766,0.790
2008-11-26,-10.608,0.620,0.727
2008-11-27,-7.996,0.752,0.711
2008-11-28,-4.492,1.317,0.702
2008-11-29,-2.392,1.646,0.697
2008-11-30,-1.892,1.571,0.680
2008-12-01,-3.979,1.324,0.676
2008-12-02,-5.733,1.459,0.652
2008-12-03,-7.650,0.642,0.658
2008-12-04,-5.237,1.259,0.630
2008-12-05,-2.542,1.765,0.625
2008-12-06,-4.508,1.541,0.609
2008-12-07,-5.179,1.735,0.602
2008-12-08,-7.988,0.462,0.591
2008-12-09,-4.304,1.165,0.584
2008-12-10,-4.458,1.623,0.587
2008-12-11,-6.430,1.631,0.579
2008-12-12,-7.046,1.380,0.572
2008-12-13,-4.242,1.686,0.568
2008-12-14,0.667,1.213,0.550
2008-12-15,1.896,1.843,0.555
2008-12-16,0.087,2.313,0.548
2008-12-17,-3.254,2.064,0.538
2008-12-18,-5.271,1.737,0.527
2008-12-19,-3.163,1.645,0.522
2008-12-20,-2.188,1.444,0.524
2008-12-21,0.254,2.255,0.523
2008-12-22,-1.379,1.929,0.508
2008-12-23,-2.825,1.743,0.500
2008-12-24,-5.200,0.724,0.489
2008-12-25,-4.896,0.952,0.488
2008-12-26,-7.475,0.398,0.481
2008-12-27,-11.171,0.374,0.471
2008-12-28,-9.171,0.440,0.462
2008-12-29,-6.658,0.511,0.452
2008-12-30,-5.288,0.642,0.442
2008-12-31,-3.221,1.265,0.432
2009-01-01,-6.163,0.896,0.442
2009-01-02,-9.654,0.449,0.450
2009-01-03,-12.500,0.356,0.445
2009-01-04,-8.917,0.452,0.443
2009-01-05,-11.033,0.496,0.440
2009-01-06,-10.262,0.830,0.438
2009-01-07,-9.183,0.801,0.436
2009-01-08,-8.771,0.620,0.434
2009-01-09,-7.808,0.607,0.432
2009-01-10,-6.717,0.521,0.430
2009-01-11,-6.817,0.490,0.426
2009-01-12,-4.483,0.778,0.423
2009-01-13,-5.392,0.831,0.420
2009-01-14,-4.737,1.329,0.425
2009-01-15,-6.200,1.147,0.417
2009-01-16,-6.125,0.786,0.411
2009-01-17,-5.683,0.770,0.406
2009-01-18,-2.992,1.176,0.397
2009-01-19,-2.038,1.460,0.395
2009-01-20,-2.642,1.016,0.393
2009-01-21,-4.896,1.624,0.391
2009-01-22,-8.038,0.678,0.389
2009-01-23,-4.438,0.744,0.386
2009-01-24,-5.946,0.848,0.384
2009-01-25,-6.729,0.746,0.382
2009-01-26,-8.017,0.557,0.380
2009-01-27,-6.800,1.315,0.378
2009-01-28,-7.375,1.317,0.376
2009-01-29,-8.692,0.507,0.374
2009-01-30,-6.500,0.678,0.372
2009-01-31,-8.650,0.416,0.370
2009-02-01,-7.858,0.451,0.368
2009-02-02,-2.508,0.715,0.366
2009-02-03,-1.175,1.287,0.364
2009-02-04,-1.833,1.458,0.361
2009-02-05,0.125,1.638,0.360
2009-02-06,0.479,1.888,0.360
2009-02-07,-0.850,1.916,0.364
2009-02-08,-4.779,1.624,0.358
2009-02-09,-5.358,1.140,0.355
2009-02-10,-2.092,1.681,0.358
2009-02-11,-7.292,0.692,0.355
2009-02-12,-9.346,0.849,0.351
2009-02-13,-10.875,0.586,0.348
2009-02-14,-11.371,0.517,0.340
2009-02-15,-12.975,0.394,0.327
2009-02-16,-8.171,0.736,0.349
2009-02-17,-5.592,0.713,0.349
2009-02-18,-11.371,0.396,0.327
2009-02-19,-13.650,0.361,0.318
2009-02-20,-8.283,0.557,0.359
2009-02-21,-4.737,1.870,0.345
2009-02-22,-4.179,2.016,0.345
2009-02-23,-3.892,1.860,0.346
2009-02-24,-4.704,1.546,0.349
2009-02-25,-7.617,0.689,0.335
2009-02-26,-3.350,1.705,0.344
2009-02-27,-2.433,2.272,0.348
2009-02-28,-0.729,2.287,0.349
2009-03-01,0.758,2.504,0.348
2009-03-02,0.458,2.932,0.352
2009-03-03,-0.954,2.755,0.355
2009-03-04,-0.146,1.965,0.354
2009-03-05,-2.779,1.972,0.356
2009-03-06,-4.167,1.980,0.350
2009-03-07,-5.721,1.679,0.340
2009-03-08,-5.583,1.001,0.327
2009-03-09,-4.642,1.272,0.339
2009-03-10,-4.125,1.818,0.342
2009-03-11,-4.079,1.075,0.337
2009-03-12,-5.533,1.610,0.336
2009-03-13,-0.358,2.661,0.341
2009-03-14,0.079,2.293,0.340
2009-03-15,0.317,3.044,0.344
2009-03-16,-2.087,2.089,0.343
2009-03-17,-0.242,2.318,0.342
2009-03-18,-1.046,2.118,0.341
2009-03-19,-3.063,1.604,0.340
2009-03-20,-6.854,1.227,0.338
2009-03-21,-9.088,0.448,0.340
2009-03-22,-4.862,1.206,0.344
2009-03-23,-1.142,2.389,0.348
2009-03-24,-4.358,1.532,0.347
2009-03-25,-4.308,1.756,0.343
2009-03-26,-2.400,2.095,0.345
2009-03-27,1.100,3.255,0.351
2009-03-28,2.579,3.269,0.359
2009-03-29,-2.637,2.474,0.357
2009-03-30,-1.096,3.269,0.352
2009-03-31,1.596,3.436,0.359
2009-04-01,4.763,3.779,0.399
2009-04-02,6.629,3.279,0.521
2009-04-03,3.650,3.070,0.621
2009-04-04,3.587,3.438,0.631
2009-04-05,3.983,3.741,0.680
2009-04-06,4.600,3.500,0.742
2009-04-07,4.508,3.590,0.791
2009-04-08,4.625,3.534,0.803
2009-04-09,5.125,3.652,0.838
2009-04-10,4.921,3.595,0.913
2009-04-11,4.933,3.680,0.964
2009-04-12,5.592,3.991,1.041
2009-04-13,5.446,3.828,1.164
2009-04-14,5.429,3.782,1.296
2009-04-15,6.362,3.788,1.380
2009-04-16,4.754,3.528,1.425
2009-04-17,1.942,3.475,1.331
2009-04-18,2.767,3.950,1.173
2009-04-19,4.463,4.206,1.119
2009-04-20,5.954,4.336,1.201
2009-04-21,5.792,3.962,1.328
2009-04-22,5.571,3.970,1.479
2009-04-23,2.125,3.966,1.530
2009-04-24,1.858,3.580,1.463
2009-04-25,5.292,4.015,1.460
2009-04-26,6.571,3.874,1.480
2009-04-27,5.742,3.673,1.677
2009-04-28,1.696,3.538,1.725
2009-04-29,0.029,3.257,1.580
2009-04-30,1.450,4.001,1.432
2009-05-01,4.925,4.670,1.395
2009-05-02,4.658,4.427,1.522
2009-05-03,6.037,4.646,1.626
2009-05-04,3.000,4.134,1.624
2009-05-05,2.075,3.968,1.520
2009-05-06,5.637,4.759,1.551
2009-05-07,8.825,4.796,1.659
2009-05-08,9.958,4.843,1.880
2009-05-09,10.254,4.612,2.494
2009-05-10,10.113,4.216,3.409
2009-05-11,10.437,4.325,3.553
2009-05-12,11.038,4.357,3.632
2009-05-13,11.475,4.438,3.962
2009-05-14,10.758,4.406,4.318
2009-05-15,9.158,4.442,4.205
2009-05-16,8.788,4.811,4.143
2009-05-17,11.279,4.895,4.281
2009-05-18,8.713,4.855,5.070
2009-05-19,10.208,4.880,5.156
2009-05-20,11.896,5.092,5.014
2009-05-21,13.371,5.210,5.043
2009-05-22,13.013,5.034,5.499
2009-05-23,15.567,5.437,5.757
2009-05-24,15.954,5.441,6.361
2009-05-25,16.446,5.499,6.694
2009-05-26,13.563,5.596,6.694
2009-05-27,6.604,4.984,6.409
2009-05-28,6.408,4.332,4.794
2009-05-29,6.746,5.338,3.991
2009-05-30,7.446,5.225,3.598
2009-05-31,5.854,5.080,3.330
2009-06-01,7.521,5.676,3.122
2009-06-02,8.525,5.448,3.144
2009-06-03,9.083,5.541,3.180
2009-06-04,7.612,5.587,3.141
2009-06-05,9.650,5.926,3.196
2009-06-06,5.933,4.666,4.908
2009-06-07,8.196,5.597,4.340
2009-06-08,8.846,5.698,3.773
2009-06-09,8.537,5.800,3.532
2009-06-10,10.017,6.374,3.752
2009-06-11,9.804,6.097,3.660
2009-06-12,9.321,6.311,3.677
2009-06-13,12.087,7.090,4.004
2009-06-14,15.258,6.864,4.333
2009-06-15,15.575,7.103,5.182
2009-06-16,11.142,6.099,6.478
2009-06-17,12.450,6.617,4.887
2009-06-18,15.721,7.453,4.696
2009-06-19,11.833,6.925,5.342
2009-06-20,6.688,5.659,5.227
2009-06-21,5.279,4.693,3.890
2009-06-22,3.846,4.740,3.380
2009-06-23,4.858,5.012,3.118
2009-06-24,8.296,6.681,2.820
2009-06-25,11.796,7.924,2.850
2009-06-26,11.413,7.279,3.127
2009-06-27,10.617,6.895,3.659
2009-06-28,13.142,7.602,3.906
2009-06-29,12.725,7.707,4.149
2009-06-30,12.900,7.687,4.110
2009-07-01,13.542,7.705,4.099
2009-07-02,13.646,7.773,4.049
2009-07-03,13.179,7.591,3.861
2009-07-04,14.354,7.997,3.852
2009-07-05,13.871,7.859,4.214
2009-07-06,12.525,7.421,4.316
2009-07-07,9.017,6.688,4.832
2009-07-08,7.775,6.376,4.486
2009-07-09,8.471,6.268,3.742
2009-07-10,7.879,6.095,3.428
2009-07-11,8.304,6.175,3.102
2009-07-12,11.275,6.879,2.902
2009-07-13,16.350,8.683,3.063
2009-07-14,17.504,9.128,3.427
2009-07-15,14.988,8.743,3.642
2009-07-16,16.763,9.403,3.437
2009-07-17,11.154,8.063,4.757
2009-07-18,3.554,4.008,4.939
2009-07-19,8.187,6.399,4.521
2009-07-20,11.363,7.392,4.621
2009-07-21,15.450,8.032,4.620
2009-07-22,16.367,8.546,4.486
2009-07-23,18.067,9.223,4.583
2009-07-24,13.517,8.902,4.582
2009-07-25,9.146,7.155,4.328
2009-07-26,11.471,7.627,3.550
2009-07-27,15.800,8.929,3.378
2009-07-28,12.600,9.323,3.840
2009-07-29,15.746,9.277,3.311
2009-07-30,13.413,9.331,3.101
2009-07-31,13.892,8.956,2.955
2009-08-01,16.608,9.601,2.791
2009-08-02,12.221,8.809,2.839
2009-08-03,9.821,7.645,3.249
2009-08-04,9.825,7.055,3.241
2009-08-05,12.454,8.600,2.635
2009-08-06,14.871,9.034,2.448
2009-08-07,15.129,9.523,2.336
2009-08-08,13.187,8.855,2.758
2009-08-09,14.100,9.189,2.572
2009-08-10,12.450,9.041,3.577
2009-08-11,12.808,8.650,3.767
2009-08-12,12.796,8.648,3.096
2009-08-13,13.487,8.629,2.812
2009-08-14,13.333,9.132,2.822
2009-08-15,15.629,9.312,2.500
2009-08-16,16.512,9.687,2.327
2009-08-17,15.862,9.360,2.234
2009-08-18,15.746,9.688,2.241
2009-08-19,17.208,9.844,2.038
2009-08-20,18.221,9.819,1.981
2009-08-21,15.008,9.728,2.192
2009-08-22,11.579,8.884,2.078
2009-08-23,13.538,9.205,1.876
2009-08-24,15.942,9.692,1.814
2009-08-25,15.350,9.697,1.783
2009-08-26,13.612,9.216,1.806
2009-08-27,14.721,9.171,1.714
2009-08-28,14.983,9.512,1.675
2009-08-29,8.687,8.151,1.703
2009-08-30,8.571,7.401,1.597
2009-08-31,13.646,8.468,1.546
2009-09-01,15.746,9.195,1.525
2009-09-02,14.179,9.628,1.525
2009-09-03,13.404,9.251,1.527
2009-09-04,9.225,8.291,1.632
2009-09-05,5.221,6.430,1.567
2009-09-06,6.275,6.435,1.416
2009-09-07,9.783,6.801,1.323
2009-09-08,11.150,7.446,1.249
2009-09-09,10.492,7.641,1.195
2009-09-10,10.158,7.613,1.157
2009-09-11,9.838,7.791,1.139
2009-09-12,8.858,7.283,1.108
2009-09-13,8.508,7.108,1.070
2009-09-14,4.650,5.927,1.159
2009-09-15,8.217,6.506,1.027
2009-09-16,11.529,7.620,1.026
2009-09-17,10.792,7.808,1.023
2009-09-18,12.133,8.279,0.995
2009-09-19,11.333,8.014,0.974
2009-09-20,10.213,7.747,0.957
2009-09-21,11.329,8.228,0.932
2009-09-22,11.300,7.924,0.908
2009-09-23,11.512,7.868,0.891
2009-09-24,11.625,7.997,0.879
2009-09-25,11.050,8.411,0.874
2009-09-26,10.425,7.874,0.872
2009-09-27,10.017,7.750,0.910
2009-09-28,9.496,7.250,0.874
2009-09-29,9.363,6.853,0.820
2009-09-30,9.862,7.252,0.797
2009-10-01,9.850,7.251,0.785
2009-10-02,7.650,6.596,0.770
2009-10-03,6.833,5.627,0.739
2009-10-04,7.200,5.800,0.720
2009-10-05,9.629,6.274,0.707
2009-10-06,11.888,7.344,0.703
2009-10-07,13.929,7.880,0.692
2009-10-08,11.550,7.915,0.690
2009-10-09,9.771,7.498,0.732
2009-10-10,7.208,6.808,0.817
2009-10-11,6.213,6.421,0.791
2009-10-12,1.417,3.525,0.792
2009-10-13,-1.462,2.094,0.775
2009-10-14,-3.604,2.016,0.753
2009-10-15,-5.629,1.557,0.714
2009-10-16,-2.600,2.410,0.715
2009-10-17,-2.529,2.281,0.713
2009-10-18,-3.438,2.385,0.695
2009-10-19,-4.421,0.861,0.649
2009-10-20,-1.812,1.277,0.666
2009-10-21,4.933,2.994,0.709
2009-10-22,4.183,3.779,1.178
2009-10-23,2.025,3.400,0.806
2009-10-24,3.100,4.080,0.760
2009-10-25,6.433,4.841,0.783
2009-10-26,4.546,4.357,0.764
2009-10-27,3.875,3.255,0.723
2009-10-28,6.571,3.687,0.703
2009-10-29,6.146,3.940,0.692
2009-10-30,4.233,3.346,0.676
2009-10-31,3.929,2.953,0.660
2009-11-01,5.138,3.242,0.653
2009-11-02,2.746,3.192,0.676
2009-11-03,-1.342,2.330,0.680
2009-11-04,-0.767,2.327,0.671
2009-11-05,-2.804,1.319,0.636
2009-11-06,-1.600,1.980,0.641
2009-11-07,-1.146,1.512,0.622
2009-11-08,-2.017,2.022,0.633
2009-11-09,-1.796,2.232,0.626
2009-11-10,-2.283,2.149,0.621
2009-11-11,-2.817,1.841,0.598
2009-11-12,-1.667,1.230,0.599
2009-11-13,2.296,2.721,0.606
2009-11-14,3.088,2.902,0.613
2009-11-15,2.933,3.059,0.605
2009-11-16,4.383,3.863,0.656
2009-11-17,4.833,3.183,0.640
2009-11-18,4.300,3.518,0.636
2009-11-19,3.225,2.085,0.594
2009-11-20,5.867,3.127,0.602
2009-11-21,4.567,2.334,0.580
2009-11-22,3.792,2.722,0.574
2009-11-23,2.358,2.450,0.564
2009-11-24,1.942,2.837,0.583
2009-11-25,1.704,1.845,0.548
2009-11-26,0.933,1.798,0.540
2009-11-27,0.433,1.751,0.526
2009-11-28,-0.954,0.973,0.479
2009-11-29,3.504,1.587,0.502
2009-11-30,-1.279,0.641,0.509
2009-12-01,-3.592,0.955,0.543
2009-12-02,-5.617,0.584,0.495
2009-12-03,-4.375,0.543,0.509
2009-12-04,-3.642,1.095,0.516
2009-12-05,-4.900,0.796,0.499
2009-12-06,-1.050,1.898,0.499
2009-12-07,0.929,2.717,0.506
2009-12-08,-1.725,1.540,0.504
2009-12-09,-4.967,0.824,0.465
2009-12-10,-2.158,1.295,0.494
2009-12-11,-3.346,1.370,0.477
2009-12-12,-5.683,1.135,0.455
2009-12-13,-8.758,0.387,0.402
2009-12-14,-10.929,0.339,0.339
2009-12-15,-13.746,0.322,0.306
2009-12-16,-15.875,0.338,0.336
2009-12-17,-15.550,0.356,0.385
2009-12-18,-14.767,0.409,0.453
2009-12-19,-13.942,0.446,0.494
2009-12-20,-13.804,0.440,0.472
2009-12-21,-5.017,0.564,0.466
2009-12-22,0.892,0.682,0.463
2009-12-23,-0.479,1.333,0.479
2009-12-24,2.358,1.880,0.524
2009-12-25,-1.483,0.823,0.723
2009-12-26,-8.900,0.333,0.519
2009-12-27,-8.004,0.392,0.522
2009-12-28,-7.175,0.816,0.496
2009-12-29,-1.571,2.091,0.489
2009-12-30,-0.646,2.035,0.483
2009-12-31,-2.400,1.806,0.469
