DateTime,Air Temperature (1.5m)
2019-11-27,15.6561255
2019-11-28,15.715928
2019-11-29,15.010944
2019-11-30,15.30907
2019-12-01,15.0652767
2019-12-02,16.0000254
2019-12-03,16.342383
2019-12-04,15.341628
2019-12-05,13.6668275
2019-12-06,13.5228564
2019-12-07,13.53428053
2019-12-08,16.560701
2019-12-09,15.97618302
2019-12-10,11.001519
2019-12-11,10.549178
2019-12-12,12.7448184
2019-12-13,15.9200994
2019-12-14,16.138424
2019-12-15,14.6048122
2019-12-16,14.076524
2019-12-17,15.38102114
2019-12-18,17.109919
2019-12-19,9.6416895
2019-12-20,11.5197087
2019-12-21,11.191851
2019-12-22,9.096719
2019-12-23,10.9393146
2019-12-24,14.3437729
2019-12-25,13.643006947
2019-12-26,13.647998
2019-12-27,13.7412
2019-12-28,13.678663
2019-12-29,10.82259
2019-12-30,11.582827
2019-12-31,13.3918567
2020-01-01,15.4279169
2020-01-02,16.757801
2020-01-03,15.92715912
2020-01-04,15.956584
2020-01-05,10.902338
2020-01-06,11.4418333
2020-01-07,11.24953
2020-01-08,10.775016
2020-01-09,11.08965
2020-01-10,11.619275
2020-01-11,11.821922
2020-01-12,15.2764583
2020-01-13,15.40255
2020-01-14,12.895442
2020-01-15,11.3728044
2020-01-16,11.338868
2020-01-17,10.7964555
2020-01-18,11.828632
2020-01-19,12.5402547
2020-01-20,15.15901
2020-01-21,16.754602
2020-01-22,17.430009
2020-01-23,15.0210846
2020-01-24,16.960634
2020-01-25,18.92359
2020-01-26,18.153695
2020-01-27,18.65392
2020-01-28,18.505422
2020-01-29,17.738788
2020-01-30,17.691406
2020-01-31,17.660303
2020-02-01,16.093907
2020-02-02,17.751765
2020-02-03,18.169975
2020-02-04,19.553168
2020-02-05,20.501099
2020-02-06,14.10728577
2020-02-07,14.211538
2020-02-08,14.1013446
2020-02-09,13.989828
2020-02-10,12.709275
2020-02-11,13.6394933
2020-02-12,15.237259
2020-02-13,17.016845
2020-02-14,17.136053
2020-02-15,17.611823
2020-02-16,18.469008
2020-02-17,18.953395
2020-02-18,17.870955
2020-02-19,17.242913
2020-02-20,16.173375
2020-02-21,17.060144
2020-02-22,17.849653
2020-02-23,16.23164
2020-02-24,9.59457
2020-02-25,10.8356756
2020-02-26,14.2998283
2020-02-27,17.60103
2020-02-28,16.879984
2020-02-29,17.342365
2020-03-01,13.99995
2020-03-02,16.509567
2020-03-03,17.739283
2020-03-04,18.467574
2020-03-05,14.8480787
2020-03-06,11.1122513
2020-03-07,10.8674752
2020-03-08,14.0580783
2020-03-09,14.7101594
2020-03-10,15.098827
2020-03-11,12.9370833
2020-03-12,12.4619649
2020-03-13,10.0900196
2020-03-14,11.6537632
2020-03-15,12.9489873
2020-03-16,13.642176
